Open Time,Open,High,Low,Close,Volume
1736704800000,95139.46000000,95314.12000000,94916.00000000,94992.64000000,222.20274000
1736708400000,94992.65000000,95055.93000000,94578.54000000,94650.26000000,508.48683000
1736712000000,94650.26000000,94800.00000000,94612.00000000,94687.69000000,183.55526000
1736715600000,94687.69000000,94727.28000000,94302.90000000,94352.70000000,336.21071000
1736719200000,94352.70000000,94362.92000000,93800.00000000,93962.91000000,831.05211000
1736722800000,93962.91000000,94563.82000000,93946.96000000,94545.06000000,724.33380000
1736726400000,94545.07000000,95940.00000000,94463.32000000,95325.43000000,1259.98460000
1736730000000,95325.43000000,95400.00000000,94081.38000000,94218.01000000,1000.51032000
1736733600000,94218.01000000,94500.00000000,93899.99000000,94217.43000000,622.98595000
1736737200000,94217.43000000,94408.17000000,93972.54000000,94269.23000000,603.07676000
1736740800000,94269.23000000,94913.03000000,94202.76000000,94503.34000000,505.10760000
1736744400000,94503.34000000,94543.28000000,94045.45000000,94181.37000000,415.64412000
1736748000000,94181.37000000,94327.35000000,93281.00000000,93637.37000000,1071.58867000
1736751600000,93637.38000000,93947.30000000,93469.20000000,93590.24000000,659.49821000
1736755200000,93590.24000000,93661.55000000,92904.35000000,93039.10000000,1106.31398000
1736758800000,93039.11000000,93195.99000000,92644.11000000,92846.79000000,1308.31575000
1736762400000,92846.79000000,92889.06000000,91372.17000000,91644.96000000,3461.57932000
1736766000000,91644.96000000,91776.04000000,90833.12000000,90851.22000000,4194.43530000
1736769600000,90851.23000000,91350.00000000,90300.00000000,90732.00000000,3847.56478000
1736773200000,90732.00000000,91780.00000000,90583.24000000,91131.41000000,2635.60842000
1736776800000,91131.41000000,92300.00000000,89256.69000000,91833.03000000,6291.93940000
1736780400000,91833.03000000,93100.00000000,91570.00000000,92123.75000000,2993.71459000
1736784000000,92123.75000000,92289.07000000,91250.00000000,91343.20000000,1967.47090000
1736787600000,91343.21000000,92300.00000000,91250.00000000,91983.96000000,1292.83794000
1736791200000,91983.96000000,92405.39000000,91593.85000000,92077.65000000,1146.24803000
1736794800000,92077.65000000,92534.10000000,91600.00000000,92312.18000000,1190.57010000
1736798400000,92312.18000000,93783.12000000,91908.20000000,93575.53000000,1763.26310000
1736802000000,93575.53000000,94472.00000000,93401.84000000,94193.49000000,1762.73089000
1736805600000,94193.49000000,94727.15000000,94152.00000000,94399.98000000,918.81918000
1736809200000,94399.99000000,94612.70000000,94164.77000000,94536.10000000,599.75632000
1736812800000,94536.11000000,94880.00000000,94346.22000000,94470.77000000,1089.79630000
1736816400000,94470.76000000,95041.17000000,94462.59000000,94834.50000000,793.93418000
1736820000000,94834.50000000,95280.80000000,94749.57000000,94882.65000000,861.15357000
1736823600000,94882.65000000,95112.61000000,94828.46000000,94861.40000000,558.39973000
1736827200000,94861.39000000,95149.32000000,94830.25000000,95119.19000000,552.62213000
1736830800000,95119.18000000,95464.71000000,94861.39000000,94916.08000000,680.63696000
1736834400000,94916.08000000,95031.94000000,94753.42000000,95031.94000000,528.83900000
1736838000000,95031.93000000,95168.60000000,94838.56000000,94864.00000000,596.66211000
1736841600000,94863.99000000,95819.70000000,94860.11000000,95488.50000000,1555.26872000
1736845200000,95488.51000000,97371.00000000,95469.51000000,97159.44000000,2720.04616000
1736848800000,97159.43000000,97194.26000000,96579.31000000,96697.08000000,1394.49961000
1736852400000,96686.09000000,96687.15000000,96336.92000000,96548.04000000,826.01262000
1736856000000,96548.04000000,96700.00000000,95972.58000000,95988.00000000,1369.94574000
1736859600000,95988.01000000,97263.02000000,95748.93000000,96336.00000000,2544.05682000
1736863200000,96336.00000000,97265.48000000,96029.73000000,96293.60000000,2135.64365000
1736866800000,96293.61000000,96974.82000000,96184.02000000,96471.65000000,2344.68602000
1736870400000,96471.65000000,96471.66000000,95351.76000000,95745.43000000,2219.24732000
1736874000000,95745.42000000,96550.46000000,95584.83000000,96527.96000000,1050.49264000
1736877600000,96527.96000000,96958.97000000,96290.85000000,96777.80000000,996.63205000
1736881200000,96777.79000000,97088.57000000,96466.03000000,96537.80000000,868.21053000
1736884800000,96537.23000000,96921.13000000,96152.31000000,96505.04000000,1031.11214000
1736888400000,96505.98000000,96678.18000000,96315.38000000,96486.09000000,561.54114000
1736892000000,96486.10000000,96618.71000000,96450.00000000,96618.71000000,132.86549000
